account_id,district_id,frequency,date
9225,11,ONCE A MONTH,1996-01-01 00:00:00
3278,4,ONCE A MONTH,1996-01-02 00:00:00
2811,4,ONCE A MONTH,1996-01-02 00:00:00
1670,12,ONCE A MONTH,1996-01-02 00:00:00
275,29,ONCE A MONTH,1996-01-02 00:00:00
1455,66,ONCE A MONTH,1996-01-03 00:00:00
1311,60,ONCE A MONTH,1996-01-03 00:00:00
6678,54,ONCE A MONTH,1996-01-03 00:00:00
145,31,ONCE A MONTH,1996-01-03 00:00:00
312,41,ONCE A MONTH,1996-01-03 00:00:00
2233,43,ONCE A MONTH,1996-01-03 00:00:00
3530,34,ONCE A MONTH,1996-01-03 00:00:00
7828,36,ONCE A MONTH,1996-01-05 00:00:00
9024,1,ONCE A MONTH,1996-01-05 00:00:00
1711,63,ONCE A MONTH,1996-01-05 00:00:00
2223,44,ONCE A MONTH,1996-01-05 00:00:00
646,51,ONCE A MONTH,1996-01-06 00:00:00
2548,57,ONCE A MONTH,1996-01-06 00:00:00
2567,17,ONCE A MONTH,1996-01-07 00:00:00
2153,31,ONCE A WEEK,1996-01-07 00:00:00
1243,1,ONCE A MONTH,1996-01-07 00:00:00
3238,47,ONCE A MONTH,1996-01-07 00:00:00
954,74,ONCE A MONTH,1996-01-08 00:00:00
9633,70,ONCE A MONTH,1996-01-08 00:00:00
2716,66,ONCE A MONTH,1996-01-08 00:00:00
1580,69,ONCE A MONTH,1996-01-08 00:00:00
1483,10,ONCE A MONTH,1996-01-09 00:00:00
1263,30,ONCE A WEEK,1996-01-09 00:00:00
3966,42,ONCE A MONTH,1996-01-09 00:00:00
3937,76,ONCE A MONTH,1996-01-10 00:00:00
1591,65,ONCE A MONTH,1996-01-10 00:00:00
658,4,ONCE A MONTH,1996-01-10 00:00:00
3638,52,AFTER DEAL,1996-01-10 00:00:00
2605,21,ONCE A MONTH,1996-01-10 00:00:00
3661,50,ONCE A MONTH,1996-01-11 00:00:00
2686,26,ONCE A MONTH,1996-01-11 00:00:00
2944,22,ONCE A MONTH,1996-01-11 00:00:00
4994,1,ONCE A WEEK,1996-01-11 00:00:00
3949,54,ONCE A MONTH,1996-01-11 00:00:00
332,36,ONCE A MONTH,1996-01-12 00:00:00
69,64,ONCE A MONTH,1996-01-12 00:00:00
3673,30,ONCE A MONTH,1996-01-12 00:00:00
5267,4,ONCE A MONTH,1996-01-12 00:00:00
3170,1,ONCE A MONTH,1996-01-12 00:00:00
1632,18,ONCE A WEEK,1996-01-13 00:00:00
2143,1,ONCE A MONTH,1996-01-13 00:00:00
1227,69,ONCE A MONTH,1996-01-13 00:00:00
204,67,ONCE A MONTH,1996-01-13 00:00:00
1093,54,ONCE A MONTH,1996-01-14 00:00:00
1486,63,ONCE A MONTH,1996-01-15 00:00:00
4253,43,ONCE A MONTH,1996-01-16 00:00:00
1196,29,ONCE A MONTH,1996-01-16 00:00:00
3442,4,ONCE A MONTH,1996-01-16 00:00:00
9051,5,ONCE A WEEK,1996-01-17 00:00:00
3373,27,ONCE A MONTH,1996-01-18 00:00:00
1036,11,ONCE A MONTH,1996-01-18 00:00:00
3727,66,ONCE A MONTH,1996-01-19 00:00:00
2844,43,ONCE A MONTH,1996-01-19 00:00:00
10297,14,ONCE A MONTH,1996-01-19 00:00:00
3755,64,ONCE A MONTH,1996-01-20 00:00:00
1298,7,ONCE A MONTH,1996-01-20 00:00:00
1139,34,AFTER DEAL,1996-01-20 00:00:00
660,68,ONCE A MONTH,1996-01-20 00:00:00
335,74,ONCE A MONTH,1996-01-20 00:00:00
412,74,ONCE A MONTH,1996-01-21 00:00:00
2863,14,ONCE A MONTH,1996-01-21 00:00:00
2274,66,ONCE A MONTH,1996-01-21 00:00:00
2522,36,ONCE A MONTH,1996-01-21 00:00:00
4981,54,ONCE A MONTH,1996-01-22 00:00:00
771,22,ONCE A MONTH,1996-01-22 00:00:00
3832,45,ONCE A MONTH,1996-01-22 00:00:00
1508,69,ONCE A MONTH,1996-01-22 00:00:00
3784,25,ONCE A MONTH,1996-01-22 00:00:00
9645,38,ONCE A MONTH,1996-01-23 00:00:00
3947,76,ONCE A MONTH,1996-01-23 00:00:00
2416,5,ONCE A MONTH,1996-01-23 00:00:00
2243,25,ONCE A MONTH,1996-01-24 00:00:00
3993,54,ONCE A MONTH,1996-01-24 00:00:00
2225,15,ONCE A MONTH,1996-01-24 00:00:00
1759,39,ONCE A MONTH,1996-01-25 00:00:00
2207,35,ONCE A MONTH,1996-01-25 00:00:00
3803,61,ONCE A MONTH,1996-01-26 00:00:00
2754,57,ONCE A WEEK,1996-01-26 00:00:00
3009,1,ONCE A MONTH,1996-01-26 00:00:00
314,15,AFTER DEAL,1996-01-26 00:00:00
554,26,ONCE A MONTH,1996-01-26 00:00:00
2217,73,ONCE A MONTH,1996-01-27 00:00:00
262,75,ONCE A MONTH,1996-01-27 00:00:00
2214,45,ONCE A MONTH,1996-01-27 00:00:00
976,77,ONCE A MONTH,1996-01-27 00:00:00
1439,11,ONCE A MONTH,1996-01-27 00:00:00
417,73,ONCE A MONTH,1996-01-27 00:00:00
3084,59,ONCE A WEEK,1996-01-28 00:00:00
4204,21,ONCE A MONTH,1996-01-29 00:00:00
9504,9,ONCE A MONTH,1996-01-29 00:00:00
414,1,ONCE A MONTH,1996-01-29 00:00:00
4424,48,ONCE A MONTH,1996-01-29 00:00:00
3389,13,ONCE A MONTH,1996-01-30 00:00:00
2106,1,ONCE A MONTH,1996-02-01 00:00:00
355,62,ONCE A WEEK,1996-02-01 00:00:00
2702,74,ONCE A MONTH,1996-02-01 00:00:00
11054,59,ONCE A WEEK,1996-02-01 00:00:00
10558,40,ONCE A MONTH,1996-02-01 00:00:00
1859,50,ONCE A MONTH,1996-02-02 00:00:00
2109,34,ONCE A MONTH,1996-02-02 00:00:00
6512,34,ONCE A WEEK,1996-02-03 00:00:00
1963,42,ONCE A MONTH,1996-02-03 00:00:00
1977,41,ONCE A MONTH,1996-02-03 00:00:00
5181,75,ONCE A MONTH,1996-02-03 00:00:00
1791,1,ONCE A MONTH,1996-02-03 00:00:00
2635,27,ONCE A MONTH,1996-02-04 00:00:00
1623,1,ONCE A MONTH,1996-02-04 00:00:00
4293,64,AFTER DEAL,1996-02-04 00:00:00
4851,52,ONCE A MONTH,1996-02-04 00:00:00
2774,42,ONCE A MONTH,1996-02-05 00:00:00
2469,11,ONCE A MONTH,1996-02-05 00:00:00
3931,28,ONCE A MONTH,1996-02-05 00:00:00
2348,65,ONCE A MONTH,1996-02-05 00:00:00
218,68,ONCE A MONTH,1996-02-06 00:00:00
804,64,ONCE A MONTH,1996-02-06 00:00:00
923,13,ONCE A MONTH,1996-02-07 00:00:00
1744,76,ONCE A MONTH,1996-02-07 00:00:00
2890,69,ONCE A MONTH,1996-02-07 00:00:00
1233,31,ONCE A MONTH,1996-02-08 00:00:00
2719,10,ONCE A MONTH,1996-02-08 00:00:00
516,6,ONCE A MONTH,1996-02-08 00:00:00
2551,5,ONCE A MONTH,1996-02-08 00:00:00
2499,2,ONCE A MONTH,1996-02-08 00:00:00
2893,39,ONCE A MONTH,1996-02-08 00:00:00
1922,60,ONCE A MONTH,1996-02-09 00:00:00
264,15,ONCE A MONTH,1996-02-09 00:00:00
3890,50,ONCE A MONTH,1996-02-10 00:00:00
6686,61,ONCE A MONTH,1996-02-10 00:00:00
3519,52,ONCE A MONTH,1996-02-10 00:00:00
3597,1,AFTER DEAL,1996-02-11 00:00:00
1611,69,ONCE A MONTH,1996-02-11 00:00:00
2230,7,ONCE A MONTH,1996-02-11 00:00:00
3933,61,ONCE A MONTH,1996-02-11 00:00:00
2212,33,ONCE A MONTH,1996-02-12 00:00:00
1964,25,ONCE A MONTH,1996-02-12 00:00:00
4999,1,ONCE A MONTH,1996-02-12 00:00:00
8680,17,ONCE A MONTH,1996-02-12 00:00:00
1612,66,ONCE A MONTH,1996-02-12 00:00:00
2390,1,ONCE A MONTH,1996-02-12 00:00:00
2600,1,ONCE A MONTH,1996-02-13 00:00:00
1737,77,ONCE A MONTH,1996-02-13 00:00:00
2993,1,ONCE A WEEK,1996-02-13 00:00:00
2753,26,ONCE A MONTH,1996-02-13 00:00:00
2409,76,ONCE A MONTH,1996-02-13 00:00:00
949,58,ONCE A MONTH,1996-02-13 00:00:00
3468,32,ONCE A MONTH,1996-02-14 00:00:00
3979,37,ONCE A MONTH,1996-02-14 00:00:00
296,49,ONCE A MONTH,1996-02-14 00:00:00
1836,42,ONCE A MONTH,1996-02-15 00:00:00
1111,5,ONCE A MONTH,1996-02-16 00:00:00
3680,27,ONCE A MONTH,1996-02-16 00:00:00
1916,72,ONCE A MONTH,1996-02-16 00:00:00
2473,14,ONCE A MONTH,1996-02-16 00:00:00
390,44,ONCE A MONTH,1996-02-16 00:00:00
3439,16,ONCE A MONTH,1996-02-16 00:00:00
7594,16,ONCE A MONTH,1996-02-16 00:00:00
3578,1,ONCE A MONTH,1996-02-17 00:00:00
2226,2,ONCE A MONTH,1996-02-17 00:00:00
466,71,ONCE A MONTH,1996-02-18 00:00:00
3335,35,ONCE A MONTH,1996-02-18 00:00:00
620,26,ONCE A MONTH,1996-02-18 00:00:00
2074,12,ONCE A MONTH,1996-02-18 00:00:00
1380,53,ONCE A MONTH,1996-02-19 00:00:00
2304,49,ONCE A MONTH,1996-02-19 00:00:00
3754,37,ONCE A WEEK,1996-02-19 00:00:00
1102,70,ONCE A MONTH,1996-02-19 00:00:00
55,20,ONCE A MONTH,1996-02-19 00:00:00
2403,25,ONCE A MONTH,1996-02-20 00:00:00
1732,51,ONCE A MONTH,1996-02-20 00:00:00
3721,22,ONCE A MONTH,1996-02-21 00:00:00
184,77,ONCE A MONTH,1996-02-21 00:00:00
691,24,ONCE A MONTH,1996-02-21 00:00:00
10233,27,ONCE A MONTH,1996-02-21 00:00:00
3358,44,ONCE A MONTH,1996-02-21 00:00:00
4,12,ONCE A MONTH,1996-02-21 00:00:00
3151,6,ONCE A MONTH,1996-02-21 00:00:00
2017,54,ONCE A MONTH,1996-02-21 00:00:00
2804,53,ONCE A MONTH,1996-02-22 00:00:00
1310,1,ONCE A MONTH,1996-02-22 00:00:00
3016,26,ONCE A MONTH,1996-02-23 00:00:00
827,36,ONCE A MONTH,1996-02-23 00:00:00
959,1,ONCE A MONTH,1996-02-23 00:00:00
1585,42,ONCE A MONTH,1996-02-23 00:00:00
590,50,ONCE A MONTH,1996-02-24 00:00:00
3924,70,ONCE A MONTH,1996-02-24 00:00:00
2772,11,ONCE A MONTH,1996-02-24 00:00:00
1962,77,ONCE A MONTH,1996-02-24 00:00:00
10478,70,ONCE A WEEK,1996-02-24 00:00:00
5692,66,ONCE A MONTH,1996-02-25 00:00:00
1265,49,ONCE A MONTH,1996-02-25 00:00:00
167,29,ONCE A WEEK,1996-02-26 00:00:00
2187,9,ONCE A WEEK,1996-02-26 00:00:00
3079,18,ONCE A MONTH,1996-02-26 00:00:00
3286,8,ONCE A MONTH,1996-02-26 00:00:00
230,1,ONCE A MONTH,1996-02-26 00:00:00
3193,74,ONCE A MONTH,1996-02-27 00:00:00
5593,15,ONCE A MONTH,1996-02-27 00:00:00
4088,45,ONCE A MONTH,1996-03-01 00:00:00
3409,23,ONCE A MONTH,1996-03-01 00:00:00
1216,77,ONCE A MONTH,1996-03-01 00:00:00
2491,76,ONCE A MONTH,1996-03-01 00:00:00
2498,40,ONCE A MONTH,1996-03-01 00:00:00
3366,68,ONCE A MONTH,1996-03-02 00:00:00
936,7,ONCE A MONTH,1996-03-02 00:00:00
856,2,ONCE A MONTH,1996-03-03 00:00:00
718,1,ONCE A MONTH,1996-03-03 00:00:00
3698,1,ONCE A MONTH,1996-03-03 00:00:00
3462,51,ONCE A MONTH,1996-03-04 00:00:00
3881,21,ONCE A MONTH,1996-03-04 00:00:00
3709,74,ONCE A MONTH,1996-03-05 00:00:00
1349,75,ONCE A MONTH,1996-03-05 00:00:00
1886,32,ONCE A MONTH,1996-03-05 00:00:00
1897,61,AFTER DEAL,1996-03-05 00:00:00
1564,48,ONCE A MONTH,1996-03-05 00:00:00
2062,70,ONCE A MONTH,1996-03-06 00:00:00
141,38,ONCE A MONTH,1996-03-06 00:00:00
1763,73,ONCE A MONTH,1996-03-06 00:00:00
2611,1,ONCE A MONTH,1996-03-06 00:00:00
825,19,ONCE A MONTH,1996-03-06 00:00:00
3943,71,ONCE A MONTH,1996-03-06 00:00:00
9422,70,ONCE A MONTH,1996-03-06 00:00:00
1606,23,ONCE A MONTH,1996-03-07 00:00:00
3263,44,ONCE A MONTH,1996-03-07 00:00:00
2289,1,ONCE A MONTH,1996-03-07 00:00:00
3121,46,ONCE A MONTH,1996-03-08 00:00:00
3088,18,ONCE A MONTH,1996-03-08 00:00:00
3952,26,ONCE A MONTH,1996-03-08 00:00:00
3974,55,ONCE A MONTH,1996-03-08 00:00:00
3502,74,ONCE A MONTH,1996-03-08 00:00:00
3351,70,ONCE A MONTH,1996-03-08 00:00:00
2105,70,ONCE A MONTH,1996-03-09 00:00:00
3144,67,ONCE A MONTH,1996-03-09 00:00:00
846,72,ONCE A MONTH,1996-03-09 00:00:00
357,20,ONCE A MONTH,1996-03-10 00:00:00
103,44,ONCE A MONTH,1996-03-10 00:00:00
3118,48,ONCE A MONTH,1996-03-10 00:00:00
4361,69,ONCE A MONTH,1996-03-11 00:00:00
1722,32,ONCE A MONTH,1996-03-11 00:00:00
4273,15,ONCE A MONTH,1996-03-11 00:00:00
1510,33,ONCE A MONTH,1996-03-11 00:00:00
895,24,ONCE A MONTH,1996-03-12 00:00:00
840,70,ONCE A MONTH,1996-03-12 00:00:00
2263,36,ONCE A MONTH,1996-03-12 00:00:00
356,70,ONCE A MONTH,1996-03-12 00:00:00
4863,5,ONCE A MONTH,1996-03-12 00:00:00
3455,34,ONCE A MONTH,1996-03-13 00:00:00
4092,74,ONCE A MONTH,1996-03-13 00:00:00
10807,34,ONCE A MONTH,1996-03-13 00:00:00
2598,1,ONCE A MONTH,1996-03-14 00:00:00
2633,25,ONCE A MONTH,1996-03-14 00:00:00
1800,51,ONCE A MONTH,1996-03-14 00:00:00
1698,68,ONCE A MONTH,1996-03-14 00:00:00
3994,15,ONCE A MONTH,1996-03-14 00:00:00
1365,42,ONCE A MONTH,1996-03-15 00:00:00
666,27,ONCE A MONTH,1996-03-15 00:00:00
9242,57,ONCE A MONTH,1996-03-15 00:00:00
4346,25,ONCE A MONTH,1996-03-15 00:00:00
3296,67,ONCE A MONTH,1996-03-15 00:00:00
2864,54,ONCE A MONTH,1996-03-16 00:00:00
1980,49,ONCE A MONTH,1996-03-16 00:00:00
1445,60,ONCE A MONTH,1996-03-16 00:00:00
821,60,ONCE A MONTH,1996-03-16 00:00:00
5591,9,ONCE A MONTH,1996-03-16 00:00:00
236,72,ONCE A MONTH,1996-03-16 00:00:00
210,48,ONCE A MONTH,1996-03-17 00:00:00
3795,36,ONCE A MONTH,1996-03-18 00:00:00
865,17,ONCE A MONTH,1996-03-18 00:00:00
739,66,ONCE A MONTH,1996-03-18 00:00:00
3672,26,ONCE A MONTH,1996-03-19 00:00:00
2334,50,ONCE A MONTH,1996-03-19 00:00:00
1028,23,ONCE A MONTH,1996-03-19 00:00:00
468,49,ONCE A MONTH,1996-03-19 00:00:00
853,1,ONCE A MONTH,1996-03-20 00:00:00
525,70,ONCE A MONTH,1996-03-20 00:00:00
3322,65,ONCE A WEEK,1996-03-20 00:00:00
2033,71,ONCE A MONTH,1996-03-20 00:00:00
3130,13,ONCE A MONTH,1996-03-20 00:00:00
2904,13,ONCE A MONTH,1996-03-20 00:00:00
1014,74,ONCE A MONTH,1996-03-20 00:00:00
116,8,ONCE A MONTH,1996-03-21 00:00:00
10436,60,ONCE A MONTH,1996-03-21 00:00:00
4214,1,ONCE A MONTH,1996-03-21 00:00:00
824,32,ONCE A MONTH,1996-03-21 00:00:00
3743,1,ONCE A MONTH,1996-03-22 00:00:00
2192,59,ONCE A MONTH,1996-03-22 00:00:00
2406,5,ONCE A MONTH,1996-03-22 00:00:00
2889,8,ONCE A MONTH,1996-03-23 00:00:00
1369,32,ONCE A MONTH,1996-03-23 00:00:00
2767,54,ONCE A MONTH,1996-03-23 00:00:00
4008,27,ONCE A MONTH,1996-03-23 00:00:00
874,56,ONCE A WEEK,1996-03-23 00:00:00
3815,1,ONCE A MONTH,1996-03-24 00:00:00
3605,3,ONCE A MONTH,1996-03-24 00:00:00
3138,37,ONCE A MONTH,1996-03-24 00:00:00
2578,54,ONCE A MONTH,1996-03-25 00:00:00
2708,1,ONCE A MONTH,1996-03-25 00:00:00
631,68,ONCE A MONTH,1996-03-25 00:00:00
1170,25,ONCE A MONTH,1996-03-26 00:00:00
2650,72,ONCE A MONTH,1996-03-26 00:00:00
7890,23,ONCE A MONTH,1996-03-26 00:00:00
3219,1,ONCE A MONTH,1996-03-26 00:00:00
3115,14,ONCE A MONTH,1996-03-27 00:00:00
208,54,ONCE A MONTH,1996-03-27 00:00:00
286,71,ONCE A MONTH,1996-03-27 00:00:00
898,71,ONCE A MONTH,1996-03-27 00:00:00
2936,3,ONCE A MONTH,1996-03-27 00:00:00
3422,21,ONCE A MONTH,1996-03-28 00:00:00
10049,17,ONCE A MONTH,1996-03-28 00:00:00
1250,62,ONCE A MONTH,1996-03-28 00:00:00
1384,74,ONCE A WEEK,1996-03-28 00:00:00
2624,31,ONCE A MONTH,1996-03-28 00:00:00
3349,47,ONCE A MONTH,1996-03-28 00:00:00
1351,40,ONCE A MONTH,1996-03-29 00:00:00
2631,1,ONCE A MONTH,1996-03-29 00:00:00
7520,9,ONCE A MONTH,1996-03-29 00:00:00
10065,76,ONCE A MONTH,1996-03-30 00:00:00
708,26,ONCE A MONTH,1996-03-30 00:00:00
3917,1,ONCE A MONTH,1996-03-30 00:00:00
514,70,ONCE A MONTH,1996-03-30 00:00:00
2659,14,ONCE A MONTH,1996-03-30 00:00:00
3265,52,AFTER DEAL,1996-03-30 00:00:00
1832,70,ONCE A MONTH,1996-04-01 00:00:00
7565,59,ONCE A MONTH,1996-04-02 00:00:00
3308,40,ONCE A MONTH,1996-04-02 00:00:00
1932,35,ONCE A MONTH,1996-04-03 00:00:00
1521,74,ONCE A MONTH,1996-04-04 00:00:00
2909,58,ONCE A MONTH,1996-04-04 00:00:00
3706,8,ONCE A MONTH,1996-04-04 00:00:00
1847,47,ONCE A MONTH,1996-04-04 00:00:00
2335,70,ONCE A MONTH,1996-04-04 00:00:00
3041,70,ONCE A MONTH,1996-04-04 00:00:00
3116,54,ONCE A MONTH,1996-04-05 00:00:00
251,74,ONCE A MONTH,1996-04-06 00:00:00
3632,56,ONCE A WEEK,1996-04-06 00:00:00
2929,51,ONCE A MONTH,1996-04-06 00:00:00
10345,36,ONCE A MONTH,1996-04-07 00:00:00
1450,63,ONCE A MONTH,1996-04-07 00:00:00
1461,73,ONCE A MONTH,1996-04-07 00:00:00
1920,40,ONCE A MONTH,1996-04-08 00:00:00
734,5,ONCE A MONTH,1996-04-08 00:00:00
8085,73,ONCE A MONTH,1996-04-08 00:00:00
1948,64,ONCE A MONTH,1996-04-08 00:00:00
3534,59,ONCE A MONTH,1996-04-08 00:00:00
278,73,ONCE A MONTH,1996-04-08 00:00:00
2012,4,ONCE A MONTH,1996-04-08 00:00:00
1020,56,ONCE A MONTH,1996-04-09 00:00:00
2986,63,ONCE A MONTH,1996-04-09 00:00:00
615,72,ONCE A MONTH,1996-04-09 00:00:00
7894,27,ONCE A MONTH,1996-04-09 00:00:00
3294,75,ONCE A MONTH,1996-04-09 00:00:00
2450,48,ONCE A MONTH,1996-04-10 00:00:00
1503,71,ONCE A MONTH,1996-04-10 00:00:00
3247,61,ONCE A MONTH,1996-04-11 00:00:00
3568,40,ONCE A MONTH,1996-04-11 00:00:00
152,1,ONCE A MONTH,1996-04-12 00:00:00
5072,6,ONCE A MONTH,1996-04-12 00:00:00
1456,9,ONCE A MONTH,1996-04-12 00:00:00
1622,19,ONCE A MONTH,1996-04-12 00:00:00
10215,38,ONCE A MONTH,1996-04-12 00:00:00
2247,24,ONCE A MONTH,1996-04-13 00:00:00
2205,51,ONCE A MONTH,1996-04-13 00:00:00
1543,1,ONCE A MONTH,1996-04-14 00:00:00
1655,41,ONCE A MONTH,1996-04-15 00:00:00
3976,74,ONCE A MONTH,1996-04-15 00:00:00
1383,11,ONCE A MONTH,1996-04-15 00:00:00
439,69,ONCE A MONTH,1996-04-15 00:00:00
1550,1,ONCE A MONTH,1996-04-15 00:00:00
101,35,ONCE A MONTH,1996-04-16 00:00:00
1473,39,ONCE A MONTH,1996-04-16 00:00:00
1121,32,ONCE A MONTH,1996-04-17 00:00:00
2254,1,ONCE A MONTH,1996-04-17 00:00:00
3806,36,ONCE A MONTH,1996-04-18 00:00:00
283,44,ONCE A MONTH,1996-04-18 00:00:00
2432,8,ONCE A MONTH,1996-04-18 00:00:00
3802,44,ONCE A MONTH,1996-04-18 00:00:00
3821,18,ONCE A MONTH,1996-04-18 00:00:00
3907,37,ONCE A MONTH,1996-04-18 00:00:00
3854,8,ONCE A MONTH,1996-04-18 00:00:00
3606,1,ONCE A MONTH,1996-04-18 00:00:00
1939,6,ONCE A WEEK,1996-04-19 00:00:00
5726,17,AFTER DEAL,1996-04-19 00:00:00
3998,2,ONCE A MONTH,1996-04-20 00:00:00
3021,10,ONCE A MONTH,1996-04-20 00:00:00
1607,71,ONCE A MONTH,1996-04-20 00:00:00
1733,18,ONCE A MONTH,1996-04-20 00:00:00
2474,33,ONCE A MONTH,1996-04-20 00:00:00
3816,25,ONCE A MONTH,1996-04-21 00:00:00
766,3,ONCE A MONTH,1996-04-21 00:00:00
695,5,ONCE A MONTH,1996-04-21 00:00:00
2287,1,ONCE A MONTH,1996-04-21 00:00:00
1358,39,ONCE A MONTH,1996-04-21 00:00:00
3019,33,ONCE A MONTH,1996-04-21 00:00:00
1641,50,ONCE A MONTH,1996-04-22 00:00:00
1624,53,ONCE A MONTH,1996-04-22 00:00:00
798,1,ONCE A MONTH,1996-04-22 00:00:00
7240,17,ONCE A MONTH,1996-04-23 00:00:00
4458,60,ONCE A MONTH,1996-04-23 00:00:00
3596,59,ONCE A MONTH,1996-04-23 00:00:00
1709,24,ONCE A MONTH,1996-04-23 00:00:00
3859,53,ONCE A MONTH,1996-04-23 00:00:00
481,72,ONCE A MONTH,1996-04-23 00:00:00
1070,62,ONCE A MONTH,1996-04-23 00:00:00
3280,1,ONCE A MONTH,1996-04-24 00:00:00
689,1,ONCE A MONTH,1996-04-24 00:00:00
4488,33,ONCE A MONTH,1996-04-24 00:00:00
2246,1,ONCE A MONTH,1996-04-25 00:00:00
3301,14,ONCE A MONTH,1996-04-25 00:00:00
7997,10,ONCE A MONTH,1996-04-25 00:00:00
1542,1,ONCE A MONTH,1996-04-25 00:00:00
5395,47,ONCE A MONTH,1996-04-26 00:00:00
780,3,ONCE A MONTH,1996-04-26 00:00:00
5505,1,ONCE A MONTH,1996-04-26 00:00:00
3178,4,ONCE A MONTH,1996-04-27 00:00:00
500,56,ONCE A MONTH,1996-04-27 00:00:00
3451,52,ONCE A MONTH,1996-04-27 00:00:00
1304,40,ONCE A MONTH,1996-04-27 00:00:00
3664,1,ONCE A MONTH,1996-04-28 00:00:00
3038,10,ONCE A MONTH,1996-04-28 00:00:00
951,3,ONCE A MONTH,1996-04-28 00:00:00
1529,1,ONCE A MONTH,1996-04-28 00:00:00
3027,62,ONCE A MONTH,1996-04-29 00:00:00
4342,74,ONCE A MONTH,1996-04-29 00:00:00
1582,28,ONCE A MONTH,1996-05-01 00:00:00
2730,23,ONCE A MONTH,1996-05-02 00:00:00
8896,28,AFTER DEAL,1996-05-02 00:00:00
1716,46,ONCE A MONTH,1996-05-02 00:00:00
986,74,ONCE A MONTH,1996-05-02 00:00:00
1192,29,ONCE A MONTH,1996-05-02 00:00:00
2116,70,ONCE A MONTH,1996-05-02 00:00:00
4127,50,ONCE A MONTH,1996-05-03 00:00:00
3791,1,ONCE A WEEK,1996-05-03 00:00:00
3531,59,ONCE A MONTH,1996-05-03 00:00:00
2994,77,ONCE A MONTH,1996-05-03 00:00:00
1328,8,ONCE A MONTH,1996-05-04 00:00:00
97,74,ONCE A MONTH,1996-05-05 00:00:00
3648,61,ONCE A MONTH,1996-05-06 00:00:00
2591,1,ONCE A MONTH,1996-05-06 00:00:00
1614,63,ONCE A MONTH,1996-05-07 00:00:00
706,49,ONCE A MONTH,1996-05-07 00:00:00
2232,1,ONCE A MONTH,1996-05-07 00:00:00
2946,54,ONCE A MONTH,1996-05-07 00:00:00
2346,27,ONCE A MONTH,1996-05-08 00:00:00
3736,54,ONCE A MONTH,1996-05-08 00:00:00
3887,62,ONCE A MONTH,1996-05-08 00:00:00
1672,5,ONCE A MONTH,1996-05-08 00:00:00
1752,68,ONCE A MONTH,1996-05-08 00:00:00
1996,6,ONCE A WEEK,1996-05-08 00:00:00
1244,68,ONCE A MONTH,1996-05-08 00:00:00
1213,36,ONCE A MONTH,1996-05-08 00:00:00
3928,24,ONCE A MONTH,1996-05-08 00:00:00
1045,3,ONCE A MONTH,1996-05-09 00:00:00
302,7,ONCE A MONTH,1996-05-09 00:00:00
444,26,ONCE A MONTH,1996-05-09 00:00:00
2035,53,ONCE A MONTH,1996-05-10 00:00:00
3942,27,ONCE A WEEK,1996-05-10 00:00:00
9494,21,ONCE A MONTH,1996-05-10 00:00:00
913,59,ONCE A MONTH,1996-05-10 00:00:00
3248,77,ONCE A MONTH,1996-05-11 00:00:00
51,67,ONCE A MONTH,1996-05-11 00:00:00
132,40,AFTER DEAL,1996-05-11 00:00:00
3512,46,ONCE A MONTH,1996-05-11 00:00:00
6792,1,ONCE A MONTH,1996-05-11 00:00:00
491,44,ONCE A MONTH,1996-05-12 00:00:00
9513,59,ONCE A MONTH,1996-05-12 00:00:00
684,49,ONCE A MONTH,1996-05-12 00:00:00
3285,43,ONCE A MONTH,1996-05-12 00:00:00
3434,32,ONCE A MONTH,1996-05-13 00:00:00
2619,20,ONCE A MONTH,1996-05-13 00:00:00
6158,67,ONCE A MONTH,1996-05-13 00:00:00
1013,59,ONCE A MONTH,1996-05-13 00:00:00
3523,65,ONCE A MONTH,1996-05-14 00:00:00
136,74,ONCE A MONTH,1996-05-14 00:00:00
632,29,ONCE A MONTH,1996-05-14 00:00:00
3769,3,ONCE A MONTH,1996-05-14 00:00:00
2757,54,ONCE A MONTH,1996-05-14 00:00:00
360,32,ONCE A MONTH,1996-05-14 00:00:00
9199,72,ONCE A MONTH,1996-05-15 00:00:00
2752,74,ONCE A MONTH,1996-05-15 00:00:00
10694,73,ONCE A WEEK,1996-05-15 00:00:00
76,52,ONCE A MONTH,1996-05-16 00:00:00
1924,66,ONCE A MONTH,1996-05-16 00:00:00
8772,1,ONCE A MONTH,1996-05-16 00:00:00
2505,60,ONCE A MONTH,1996-05-16 00:00:00
7542,54,ONCE A MONTH,1996-05-16 00:00:00
1074,59,ONCE A MONTH,1996-05-16 00:00:00
3495,54,ONCE A MONTH,1996-05-17 00:00:00
1904,70,ONCE A MONTH,1996-05-18 00:00:00
1040,19,ONCE A MONTH,1996-05-18 00:00:00
776,66,ONCE A MONTH,1996-05-18 00:00:00
3162,63,ONCE A WEEK,1996-05-18 00:00:00
379,32,ONCE A MONTH,1996-05-18 00:00:00
3731,70,ONCE A MONTH,1996-05-20 00:00:00
1323,43,ONCE A MONTH,1996-05-20 00:00:00
580,75,ONCE A MONTH,1996-05-20 00:00:00
2805,39,ONCE A MONTH,1996-05-20 00:00:00
1399,45,ONCE A MONTH,1996-05-20 00:00:00
1210,28,ONCE A MONTH,1996-05-21 00:00:00
8972,70,ONCE A MONTH,1996-05-21 00:00:00
