client_id,birth_number,district_id,gender,age,ageType
1697,1964-02-10,55,0,36,3
1698,1967-12-21,55,1,33,3
1699,1955-04-11,17,1,45,4
1700,1949-04-09,7,1,51,5
1701,1945-07-11,7,0,55,5
1702,1973-05-07,53,0,27,2
1703,1918-02-11,50,1,82,6
1704,1914-11-03,50,0,86,6
1705,1946-08-01,19,0,54,5
1706,1944-08-19,19,1,56,5
1707,1951-03-18,10,1,49,4
1709,1953-01-13,74,0,47,4
1710,1944-03-11,54,1,56,5
1711,1962-07-14,64,0,38,3
1712,1964-02-01,64,1,36,3
1713,1935-05-21,65,1,65,6
1714,1945-06-22,58,1,55,5
1717,1979-04-07,73,0,21,2
1718,1938-08-27,75,1,62,6
1719,1970-09-09,35,1,30,3
1720,1934-03-24,33,0,66,6
1721,1934-08-02,33,1,66,6
1722,1933-11-01,68,1,67,6
1723,1981-03-28,71,0,19,1
1724,1934-11-21,68,0,66,6
1725,1959-02-18,76,0,41,4
1726,1952-07-03,76,1,48,4
1727,1951-02-21,32,1,49,4
1728,1946-09-18,32,0,54,5
1729,1947-06-16,76,1,53,5
1730,1933-01-15,40,1,67,6
1731,1968-12-30,17,0,32,3
1733,1974-08-20,57,0,26,2
1734,1975-12-10,26,1,25,2
1735,1976-07-01,26,0,24,2
1736,1979-05-17,41,0,21,2
1737,1955-08-30,27,1,45,4
1738,1963-02-25,27,0,37,3
1741,1932-08-02,70,1,68,6
1742,1954-07-06,1,1,46,4
1743,1959-08-27,3,1,41,4
1744,1970-01-28,50,0,30,3
1745,1959-11-18,23,0,41,4
1746,1959-10-10,11,0,41,4
1747,1956-03-20,11,1,44,4
1748,1977-01-31,64,1,23,2
1749,1928-12-17,50,0,72,6
1750,1965-01-31,23,1,35,3
1751,1959-02-24,54,1,41,4
1752,1978-12-23,70,1,22,2
1753,1979-03-26,60,0,21,2
1754,1979-06-29,57,1,21,2
1755,1965-09-18,65,0,35,3
1756,1936-08-08,1,1,64,6
1757,1937-10-30,1,0,63,6
1758,1947-12-13,35,1,53,5
1759,1923-02-16,63,0,77,6
1760,1923-04-07,77,1,77,6
1761,1948-05-23,45,1,52,5
1762,1957-01-30,61,1,43,4
1763,1968-01-07,46,1,32,3
1764,1971-08-09,66,1,29,2
1765,1975-09-03,9,1,25,2
1768,1951-05-27,29,1,49,4
1769,1949-09-05,12,1,51,5
1770,1951-11-15,12,0,49,4
1771,1927-11-20,54,0,73,6
1772,1979-10-21,73,0,21,2
1774,1971-11-05,32,0,29,2
1775,1944-01-08,73,1,56,5
1776,1954-11-24,30,0,46,4
1777,1963-02-08,69,0,37,3
1778,1968-10-02,69,1,32,3
1779,1935-12-26,37,1,65,6
1780,1955-01-09,54,0,45,4
1781,1924-09-16,67,1,76,6
1782,1949-01-24,19,1,51,5
1783,1946-11-05,1,0,54,5
1784,1980-12-02,2,0,20,2
1785,1975-12-25,39,1,25,2
1786,1934-07-25,63,0,66,6
1787,1931-12-28,63,1,69,6
1788,1950-04-23,1,1,50,5
1789,1933-09-07,61,0,67,6
1790,1953-06-28,1,1,47,4
1791,1966-06-12,5,0,34,3
1792,1975-10-01,54,1,25,2
1793,1945-04-17,41,0,55,5
1794,1940-04-30,54,0,60,6
1795,1960-03-28,38,0,40,4
1796,1938-12-23,10,1,62,6
1797,1941-12-04,10,0,59,5
1798,1933-08-08,70,1,67,6
1799,1959-07-26,36,1,41,4
1800,1943-10-28,63,0,57,5
1801,1970-02-01,66,1,30,3
1802,1964-11-16,66,0,36,3
1803,1946-06-12,25,0,54,5
1806,1952-02-03,5,1,48,4
1807,1935-07-30,47,1,65,6
1808,1933-07-26,47,0,67,6
1809,1931-06-12,24,1,69,6
1810,1919-07-30,41,1,81,6
1811,1939-04-29,1,1,61,6
1812,1947-06-17,36,0,53,5
1813,1949-10-28,36,1,51,5
1814,1940-04-12,57,1,60,6
1815,1977-03-24,16,0,23,2
1816,1951-08-24,62,1,49,4
1817,1954-01-06,47,0,46,4
1818,1956-11-02,47,1,44,4
1819,1979-05-20,43,0,21,2
1820,1928-12-20,50,0,72,6
1821,1941-05-24,1,1,59,5
1822,1922-10-13,71,0,78,6
1823,1978-09-07,1,0,22,2
1824,1960-09-03,69,1,40,4
1825,1974-05-24,51,0,26,2
1826,1937-10-12,13,1,63,6
1827,1941-09-16,13,0,59,5
1828,1962-12-14,69,1,38,3
1829,1942-09-16,51,0,58,5
1830,1952-03-03,33,1,48,4
1831,1976-11-09,51,1,24,2
1832,1966-08-31,1,0,34,3
1833,1966-12-15,30,1,34,3
1834,1927-03-19,7,1,73,6
1835,1928-04-11,7,0,72,6
1836,1944-04-07,36,0,56,5
1837,1957-02-13,67,1,43,4
1838,1959-12-27,67,0,41,4
1839,1937-01-18,5,0,63,6
1840,1935-11-28,5,1,65,6
1841,1953-04-23,67,0,47,4
1842,1943-10-13,9,1,57,5
1843,1939-02-25,48,0,61,6
1844,1922-03-03,74,0,78,6
1845,1918-12-14,74,1,82,6
1846,1981-01-12,48,1,19,1
1847,1979-03-02,52,0,21,2
1848,1924-08-02,6,0,76,6
1849,1922-10-24,57,0,78,6
1850,1942-08-05,52,0,58,5
1851,1975-10-12,31,0,25,2
1852,1962-10-05,50,1,38,3
1853,1965-09-18,1,1,35,3
1854,1932-06-27,70,0,68,6
1856,1968-09-22,54,0,32,3
1857,1964-04-16,54,1,36,3
1860,1964-12-01,1,0,36,3
1861,1957-08-15,29,1,43,4
1862,1977-11-09,50,0,23,2
1863,1952-03-16,54,1,48,4
1864,1948-04-14,22,1,52,5
1865,1949-07-09,22,0,51,5
1866,1942-07-11,64,0,58,5
1867,1944-10-24,1,0,56,5
1868,1980-03-16,60,1,20,2
1869,1933-03-14,1,0,67,6
1870,1935-05-29,1,1,65,6
1871,1980-03-20,1,0,20,2
1872,1963-02-24,52,0,37,3
1873,1968-11-26,52,1,32,3
1874,1946-11-20,1,1,54,5
1875,1976-11-19,15,1,24,2
1876,1951-08-01,1,1,49,4
1877,1957-09-21,47,0,43,4
1878,1963-10-02,47,1,37,3
1879,1944-05-02,21,0,56,5
1880,1974-09-08,1,1,26,2
1881,1934-02-24,72,1,66,6
1882,1932-06-24,72,0,68,6
1883,1961-11-27,18,0,39,3
1884,1976-02-26,59,0,24,2
1885,1970-02-07,47,0,30,3
1886,1920-05-07,34,1,80,6
1887,1926-08-15,54,1,74,6
1888,1918-10-24,66,0,82,6
1889,1957-08-28,32,0,43,4
1890,1955-09-14,14,0,45,4
1891,1959-04-04,62,0,41,4
1892,1928-04-26,66,1,72,6
1893,1934-03-11,66,0,66,6
1894,1947-12-05,1,0,53,5
1895,1965-12-03,47,0,35,3
1896,1982-03-08,48,1,18,1
1897,1969-04-07,36,0,31,3
1898,1961-09-01,73,1,39,3
1899,1941-08-03,10,1,59,5
1900,1965-12-22,23,1,35,3
1901,1962-12-07,23,0,38,3
1903,1939-09-30,1,0,61,6
1904,1941-03-22,66,1,59,5
1905,1949-06-18,72,0,51,5
1906,1922-08-07,63,1,78,6
1907,1928-10-08,75,0,72,6
1908,1920-02-17,33,1,80,6
1909,1944-04-16,35,0,56,5
1910,1946-12-08,67,1,54,5
1911,1938-05-21,48,0,62,6
1912,1972-03-26,57,1,28,2
1913,1968-05-15,69,1,32,3
1914,1942-07-20,39,0,58,5
1915,1939-10-09,39,1,61,6
1916,1926-08-19,28,1,74,6
1917,1969-04-13,69,0,31,3
1919,1949-06-04,30,1,51,5
1920,1975-09-07,42,1,25,2
1921,1946-11-26,1,0,54,5
1922,1949-05-03,1,1,51,5
1923,1958-06-07,1,0,42,4
1924,1938-06-29,67,1,62,6
1925,1938-07-23,37,1,62,6
1926,1935-03-08,37,0,65,6
1927,1952-05-26,77,1,48,4
1928,1952-09-14,77,0,48,4
1929,1955-09-15,65,0,45,4
1930,1934-03-21,38,0,66,6
1931,1942-12-14,16,0,58,5
1932,1940-02-21,15,0,60,6
1934,1933-12-21,70,0,67,6
1935,1929-06-12,68,0,71,6
1936,1955-11-16,15,0,45,4
1937,1960-04-27,15,1,40,4
1938,1939-10-30,57,0,61,6
1939,1925-09-14,1,1,75,6
1940,1923-02-22,1,0,77,6
1941,1921-08-12,10,0,79,6
1942,1915-06-10,10,1,85,6
1943,1926-03-11,39,1,74,6
1944,1957-02-22,31,0,43,4
1945,1954-07-03,54,1,46,4
1946,1935-08-19,72,1,65,6
1947,1981-03-08,23,1,19,1
1948,1939-03-19,71,0,61,6
1949,1942-07-23,71,1,58,5
1950,1929-08-06,26,1,71,6
1951,1971-05-29,41,1,29,2
1952,1971-04-09,52,0,29,2
1953,1965-10-22,52,1,35,3
1954,1952-08-28,69,1,48,4
1955,1971-11-28,66,0,29,2
1956,1925-08-09,1,0,75,6
1957,1972-04-04,63,1,28,2
1958,1977-12-21,63,0,23,2
1959,1921-01-26,1,1,79,6
1960,1946-09-23,22,1,54,5
1961,1920-07-04,31,0,80,6
1962,1950-12-18,6,1,50,5
1963,1945-07-12,38,1,55,5
1964,1931-09-05,17,1,69,6
1965,1939-09-10,75,1,61,6
1966,1948-08-01,19,0,52,5
1967,1963-12-15,1,0,37,3
1968,1960-09-13,1,1,40,4
1969,1926-09-26,53,0,74,6
1970,1947-12-05,1,0,53,5
1971,1969-04-14,3,0,31,3
1972,1946-05-29,1,0,54,5
1973,1931-10-13,60,0,69,6
1974,1918-08-14,10,1,82,6
1975,1915-10-27,10,0,85,6
1976,1918-11-12,72,1,82,6
1977,1935-11-25,10,0,65,6
1978,1952-06-22,18,0,48,4
1979,1926-04-19,51,0,74,6
1980,1959-05-30,77,1,41,4
1981,1970-10-22,19,0,30,3
1982,1977-08-08,53,1,23,2
1983,1982-03-05,53,0,18,1
1984,1926-09-29,1,1,74,6
1985,1938-01-13,6,1,62,6
1986,1942-09-13,6,0,58,5
1988,1952-06-04,13,1,48,4
1989,1939-02-13,50,0,61,6
1990,1943-12-25,50,1,57,5
1991,1918-12-09,64,1,82,6
1993,1975-07-21,1,1,25,2
1994,1967-08-06,1,0,33,3
1995,1941-05-10,50,0,59,5
1996,1937-04-20,1,1,63,6
1997,1977-12-09,1,0,23,2
1998,1979-01-15,40,0,21,2
1999,1982-03-10,74,0,18,1
2000,1942-06-09,39,0,58,5
2001,1977-09-05,34,0,23,2
2002,1918-12-26,70,0,82,6
2003,1921-07-15,70,1,79,6
2004,1974-03-03,1,0,26,2
2005,1979-11-03,30,1,21,2
2006,1962-09-22,41,0,38,3
2007,1958-10-13,41,1,42,4
2008,1940-07-07,47,1,60,6
2009,1936-02-16,12,1,64,6
2010,1952-09-12,37,1,48,4
2011,1925-12-18,46,0,75,6
2012,1923-07-27,46,1,77,6
2013,1940-08-10,1,0,60,6
2015,1968-12-15,1,0,32,3
2016,1934-11-09,55,1,66,6
2017,1931-02-23,55,0,69,6
2018,1945-09-25,56,0,55,5
2019,1932-10-28,73,1,68,6
2020,1926-01-20,73,0,74,6
2021,1920-01-08,67,1,80,6
2022,1939-12-12,56,1,61,6
2023,1931-10-02,56,0,69,6
2024,1934-05-15,62,1,66,6
2025,1942-01-31,39,1,58,5
2026,1935-01-03,39,0,65,6
2027,1930-02-22,12,1,70,6
2028,1924-11-17,12,0,76,6
2029,1923-10-19,5,0,77,6
2030,1980-09-04,5,0,20,2
2031,1927-01-15,54,1,73,6
2032,1943-04-21,1,1,57,5
2033,1937-08-02,1,0,63,6
2034,1926-07-12,13,1,74,6
2035,1928-08-27,13,0,72,6
2037,1948-09-26,69,0,52,5
2038,1980-04-29,1,0,20,2
2039,1969-02-20,68,0,31,3
2040,1944-09-07,59,1,56,5
2041,1956-09-11,68,1,44,4
2042,1982-08-04,49,1,18,1
2043,1954-10-15,77,0,46,4
2044,1961-10-18,32,0,39,3
2045,1956-09-22,28,1,44,4
2046,1952-09-26,28,0,48,4
2047,1943-08-25,11,0,57,5
2048,1928-07-03,23,0,72,6
2049,1927-03-20,70,1,73,6
2050,1932-06-23,70,0,68,6
2051,1919-01-07,74,0,81,6
2052,1914-06-19,74,1,86,6
2053,1918-03-07,16,1,82,6
2054,1949-01-06,48,1,51,5
2055,1976-10-01,56,0,24,2
2056,1979-01-09,1,1,21,2
2057,1976-02-02,6,0,24,2
2058,1971-04-02,76,1,29,2
2059,1972-07-30,43,1,28,2
2060,1971-07-04,43,0,29,2
2061,1953-08-27,63,1,47,4
2062,1954-06-22,63,0,46,4
2063,1950-10-26,68,0,50,5
2064,1926-08-30,53,1,74,6
2065,1978-09-20,64,1,22,2
2066,1972-11-27,1,1,28,2
2067,1979-11-20,56,1,21,2
2068,1930-06-24,72,0,70,6
2069,1923-02-01,70,0,77,6
2070,1972-08-23,70,0,28,2
2071,1974-01-19,1,1,26,2
2072,1944-03-09,75,0,56,5
2073,1956-03-08,22,1,44,4
2074,1961-10-16,24,0,39,3
2075,1922-03-01,74,1,78,6
2076,1957-03-07,63,0,43,4
2077,1930-04-01,44,0,70,6
2078,1978-09-03,10,0,22,2
2079,1925-06-29,72,0,75,6
2080,1964-01-26,60,1,36,3
2081,1972-12-06,46,0,28,2
2082,1933-03-04,67,1,67,6
2083,1943-04-12,71,1,57,5
2084,1929-03-16,1,0,71,6
2085,1928-12-28,1,1,72,6
2086,1954-11-29,35,0,46,4
2087,1977-10-29,68,1,23,2
2088,1948-09-26,32,0,52,5
2089,1967-07-09,70,0,33,3
2090,1970-11-07,70,1,30,3
2091,1928-02-17,48,0,72,6
2092,1945-04-21,72,1,55,5
2093,1970-07-24,48,1,30,3
2094,1975-10-06,48,0,25,2
2095,1974-05-30,9,1,26,2
2096,1974-10-06,74,0,26,2
2097,1936-12-11,53,1,64,6
2098,1939-06-28,53,0,61,6
2099,1918-02-16,1,1,82,6
2100,1931-10-29,33,0,69,6
2101,1935-07-24,33,1,65,6
2102,1941-06-27,51,1,59,5
2103,1944-03-04,18,0,56,5
2104,1948-02-08,37,1,52,5
2105,1947-08-18,42,0,53,5
2106,1921-04-21,74,0,79,6
2107,1923-05-18,74,1,77,6
2108,1945-05-21,77,0,55,5
2109,1950-06-14,15,0,50,5
2110,1967-12-03,3,0,33,3
2111,1924-06-29,57,0,76,6
2112,1927-10-15,21,1,73,6
2113,1937-05-04,68,1,63,6
2114,1918-09-21,51,1,82,6
2115,1914-04-01,51,0,86,6
2116,1930-07-14,76,1,70,6
2117,1945-03-28,53,1,55,5
2118,1970-12-12,1,1,30,3
2119,1960-06-18,30,0,40,4
2121,1979-10-25,64,1,21,2
2122,1970-08-17,1,0,30,3
2123,1982-06-17,53,1,18,1
2124,1949-02-14,68,0,51,5
2125,1975-05-12,71,1,25,2
2126,1975-04-28,52,0,25,2
2128,1955-09-13,38,0,45,4
2129,1963-01-07,75,1,37,3
2130,1945-11-29,21,0,55,5
2131,1975-03-11,39,0,25,2
2132,1969-03-06,39,1,31,3
2133,1921-12-28,53,0,79,6
2134,1918-01-14,53,1,82,6
2135,1940-09-08,24,0,60,6
2136,1940-08-24,28,0,60,6
2137,1962-12-09,73,0,38,3
2138,1981-01-19,68,1,19,1
2139,1932-04-06,18,0,68,6
2140,1926-11-18,18,1,74,6
2141,1951-10-06,28,1,49,4
2142,1942-01-20,21,0,58,5
2143,1948-12-12,21,1,52,5
2144,1960-02-28,15,0,40,4
2145,1969-01-24,39,0,31,3
2146,1973-02-04,65,1,27,2
2147,1963-09-14,69,0,37,3
2148,1953-08-20,31,0,47,4
2149,1923-05-09,33,0,77,6
2150,1941-05-17,61,1,59,5
2151,1946-01-30,61,0,54,5
2152,1929-10-07,17,0,71,6
2153,1949-06-16,36,0,51,5
2154,1958-05-28,60,0,42,4
2155,1958-07-10,15,1,42,4
2156,1967-01-27,33,0,33,3
2157,1945-12-17,11,1,55,5
2158,1981-06-06,10,1,19,1
2159,1930-02-23,74,0,70,6
2160,1945-07-01,70,1,55,5
2161,1920-04-06,1,0,80,6
2162,1913-10-12,1,1,87,6
2163,1918-05-08,52,1,82,6
2164,1941-11-29,47,1,59,5
2165,1945-04-02,47,0,55,5
2166,1947-08-22,30,0,53,5
2167,1982-01-13,1,1,18,1
2168,1963-08-12,46,0,37,3
2169,1971-02-01,46,1,29,2
2170,1942-05-30,70,1,58,5
2171,1958-12-28,1,1,42,4
2172,1929-09-21,7,0,71,6
2173,1952-01-17,56,0,48,4
2174,1952-09-08,74,0,48,4
2175,1942-02-03,53,0,58,5
2176,1946-08-16,18,1,54,5
2177,1942-06-30,24,0,58,5
2178,1939-09-09,46,1,61,6
2179,1939-11-27,9,0,61,6
2180,1972-11-17,51,0,28,2
2181,1968-08-22,46,1,32,3
2182,1930-01-01,75,0,70,6
2183,1931-09-21,75,1,69,6
2184,1970-08-07,24,1,30,3
2185,1957-07-20,20,0,43,4
2186,1942-08-26,48,0,58,5
2187,1933-04-12,40,1,67,6
2188,1925-09-25,40,0,75,6
2189,1962-12-15,21,0,38,3
2190,1974-11-22,28,1,26,2
2191,1979-09-04,28,0,21,2
2192,1956-05-12,1,0,44,4
2193,1952-08-26,1,1,48,4
2194,1961-09-22,50,0,39,3
2195,1942-10-13,68,0,58,5
2196,1955-03-16,31,0,45,4
2197,1963-01-10,47,0,37,3
2198,1920-03-22,17,0,80,6
2199,1912-01-09,17,1,88,6
2200,1953-08-31,66,1,47,4
2201,1929-03-23,44,1,71,6
2202,1928-09-17,44,0,72,6
2203,1939-11-01,10,1,61,6
2204,1946-09-19,54,0,54,5
2205,1953-01-12,55,1,47,4
2206,1964-07-04,10,0,36,3
2207,1961-03-17,70,0,39,3
2208,1959-02-09,70,1,41,4
2209,1927-07-13,30,0,73,6
2210,1933-05-23,30,1,67,6
2211,1920-03-24,3,0,80,6
2212,1972-06-27,52,1,28,2
2213,1968-12-07,3,1,32,3
2214,1946-12-07,5,1,54,5
2215,1925-03-01,10,1,75,6
2216,1972-08-04,1,0,28,2
2217,1974-03-20,1,1,26,2
2218,1968-12-08,43,1,32,3
2219,1964-12-28,43,0,36,3
2220,1952-03-17,20,0,48,4
2221,1945-04-15,20,1,55,5
2222,1934-09-03,1,0,66,6
2223,1943-06-24,70,0,57,5
2224,1932-11-04,54,1,68,6
2225,1960-12-06,4,0,40,4
2226,1964-11-09,74,0,36,3
2227,1975-08-25,42,1,25,2
2228,1940-04-20,43,0,60,6
2229,1944-10-07,68,1,56,5
2230,1969-07-01,5,1,31,3
2231,1971-11-13,21,0,29,2
2232,1967-06-27,36,1,33,3
2233,1965-01-24,36,0,35,3
2235,1940-05-20,14,0,60,6
2236,1978-07-27,44,0,22,2
2237,1958-11-03,47,1,42,4
2238,1954-03-19,47,0,46,4
2239,1976-02-09,6,0,24,2
2240,1932-04-12,47,0,68,6
2241,1927-01-30,47,1,73,6
2242,1976-07-05,1,0,24,2
2243,1980-08-04,1,1,20,2
2246,1953-09-01,55,0,47,4
2247,1978-02-13,35,0,22,2
2248,1975-11-24,7,1,25,2
2249,1946-01-07,32,0,54,5
2250,1939-01-08,34,0,61,6
2251,1971-11-13,26,0,29,2
2252,1965-12-15,37,1,35,3
2253,1957-10-09,37,0,43,4
2254,1928-01-09,72,0,72,6
2255,1923-09-24,50,0,77,6
2256,1974-07-05,70,1,26,2
2257,1979-10-01,62,0,21,2
2258,1979-12-03,62,1,21,2
2259,1950-02-02,19,0,50,5
2260,1962-05-22,62,0,38,3
2261,1956-12-13,62,1,44,4
2263,1934-09-17,1,1,66,6
2264,1943-06-08,4,1,57,5
2265,1977-10-18,52,1,23,2
2266,1939-02-23,16,1,61,6
2267,1966-05-10,1,0,34,3
2268,1939-01-26,10,1,61,6
2269,1963-12-10,48,0,37,3
2270,1960-05-21,61,0,40,4
2271,1964-12-07,61,1,36,3
2274,1964-11-14,9,1,36,3
2275,1965-08-24,9,0,35,3
2276,1932-05-27,44,0,68,6
2277,1979-04-25,1,1,21,2
2278,1921-08-01,76,1,79,6
2279,1953-12-06,52,1,47,4
2280,1974-05-24,10,0,26,2
2281,1978-07-06,76,0,22,2
2282,1973-04-11,60,1,27,2
2283,1961-09-09,1,1,39,3
2286,1966-12-26,54,0,34,3
2287,1979-11-21,47,1,21,2
2288,1957-09-23,32,0,43,4
2289,1954-09-21,32,1,46,4
2290,1954-06-30,31,0,46,4
2291,1957-10-19,6,1,43,4
2292,1921-12-10,59,1,79,6
2293,1969-12-22,1,1,31,3
2294,1953-01-27,32,0,47,4
2295,1939-03-28,22,0,61,6
2296,1942-07-13,22,1,58,5
2297,1965-02-18,48,1,35,3
2298,1969-06-15,48,0,31,3
2299,1940-03-20,6,0,60,6
2300,1961-08-07,35,0,39,3
2301,1961-01-19,35,1,39,3
2302,1957-02-26,74,1,43,4
2303,1939-05-01,61,0,61,6
2304,1939-03-11,61,1,61,6
2305,1949-07-10,70,0,51,5
2306,1943-09-21,70,1,57,5
2307,1923-10-06,26,1,77,6
2308,1974-12-01,27,0,26,2
2309,1976-06-13,15,0,24,2
2310,1939-08-23,40,1,61,6
2311,1935-11-01,40,0,65,6
2312,1975-03-15,11,0,25,2
2313,1980-11-29,70,1,20,2
2314,1960-01-16,34,0,40,4
2315,1963-11-08,34,1,37,3
2316,1970-04-25,1,1,30,3
2317,1976-03-22,1,1,24,2
2318,1923-10-19,20,0,77,6
2319,1970-06-16,40,0,30,3
2320,1951-06-23,60,1,49,4
2321,1968-02-12,68,0,32,3
2322,1928-07-11,15,1,72,6
2323,1942-07-29,48,0,58,5
2324,1978-08-16,27,1,22,2
2325,1955-03-03,2,0,45,4
2326,1946-01-14,72,0,54,5
2327,1919-11-27,73,1,81,6
2328,1968-11-02,24,1,32,3
2329,1973-02-02,18,1,27,2
2330,1948-12-17,40,0,52,5
2331,1957-07-01,42,0,43,4
2332,1950-01-22,60,0,50,5
2333,1949-11-12,60,1,51,5
2335,1934-04-28,66,0,66,6
2336,1922-08-17,12,1,78,6
2337,1917-05-09,12,0,83,6
2338,1957-08-25,58,0,43,4
2339,1957-01-06,58,1,43,4
2340,1953-06-02,42,1,47,4
2341,1947-08-13,42,0,53,5
2342,1949-01-18,70,1,51,5
2343,1959-04-18,1,1,41,4
2344,1924-05-27,3,0,76,6
2345,1942-08-19,33,1,58,5
2346,1947-11-25,33,0,53,5
2347,1944-01-17,35,0,56,5
2348,1933-05-24,35,1,67,6
2349,1968-08-10,46,0,32,3
2350,1967-07-09,46,1,33,3
2351,1965-05-17,38,1,35,3
2352,1977-10-29,70,0,23,2
2353,1929-10-17,4,0,71,6
2354,1968-01-21,1,1,32,3
2355,1948-07-30,6,0,52,5
2356,1930-08-10,52,1,70,6
2357,1937-02-10,52,0,63,6
2358,1946-11-16,74,0,54,5
2359,1953-08-01,74,1,47,4
2361,1968-10-24,9,1,32,3
2362,1974-10-02,9,0,26,2
2363,1947-07-18,43,1,53,5
2364,1971-05-26,56,0,29,2
2365,1953-07-26,46,0,47,4
2366,1930-02-01,35,1,70,6
2367,1931-05-05,35,0,69,6
2368,1944-01-22,64,0,56,5
2369,1941-01-19,64,1,59,5
2370,1956-09-21,41,0,44,4
2371,1956-03-07,70,0,44,4
2372,1971-05-09,23,0,29,2
2373,1954-02-19,15,1,46,4
2374,1968-08-27,9,1,32,3
2375,1965-08-25,72,0,35,3
2376,1964-09-19,72,1,36,3
2377,1950-12-17,49,1,50,5
2378,1953-04-13,63,0,47,4
2379,1964-07-19,33,0,36,3
2380,1927-09-17,40,1,73,6
2381,1931-11-11,40,0,69,6
2382,1927-11-25,62,0,73,6
2383,1947-02-01,31,0,53,5
2384,1947-01-17,31,1,53,5
2385,1933-06-05,13,1,67,6
2386,1934-04-10,13,0,66,6
2387,1945-08-16,77,0,55,5
2388,1971-08-29,42,1,29,2
2389,1924-08-20,25,1,76,6
2390,1938-06-13,57,1,62,6
2391,1942-02-24,1,1,58,5
2392,1955-06-21,26,1,45,4
2393,1976-09-23,16,0,24,2
2394,1962-07-04,5,1,38,3
2395,1953-04-11,8,1,47,4
2396,1949-09-29,41,0,51,5
2397,1918-08-14,46,1,82,6
2398,1955-09-25,71,0,45,4
2399,1943-06-02,42,0,57,5
2400,1959-05-10,19,1,41,4
2401,1948-02-26,26,0,52,5
2402,1948-11-26,41,1,52,5
2403,1963-02-25,1,0,37,3
2404,1977-08-05,27,0,23,2
2405,1975-09-21,27,1,25,2
2406,1956-11-06,49,0,44,4
2407,1975-09-27,51,1,25,2
2408,1940-05-28,6,0,60,6
2409,1964-06-27,54,1,36,3
2410,1973-03-08,73,0,27,2
2411,1968-09-17,73,1,32,3
2412,1980-11-26,20,1,20,2
2413,1961-09-09,46,1,39,3
2414,1950-08-13,54,0,50,5
2415,1957-05-24,54,1,43,4
2416,1955-01-23,72,0,45,4
2417,1938-07-21,48,0,62,6
2418,1954-01-27,1,0,46,4
2419,1954-07-23,1,0,46,4
2420,1972-07-06,48,0,28,2
2421,1970-12-10,48,1,30,3
2422,1976-07-09,68,0,24,2
2423,1957-08-09,42,1,43,4
2424,1920-12-10,54,1,80,6
2425,1977-08-18,6,0,23,2
2426,1927-07-09,74,1,73,6
2427,1934-12-30,74,0,66,6
2428,1946-07-27,1,0,54,5
2429,1973-12-22,70,1,27,2
2430,1937-11-28,5,1,63,6
2431,1966-11-10,75,1,34,3
2432,1924-04-08,27,0,76,6
2433,1964-07-19,32,1,36,3
2434,1945-06-24,42,0,55,5
2435,1943-11-18,16,0,57,5
2436,1934-09-06,25,0,66,6
2437,1937-01-27,45,1,63,6
2438,1946-10-19,52,0,54,5
2439,1944-12-26,52,1,56,5
2440,1935-10-09,17,1,65,6
2441,1928-11-06,1,1,72,6
2442,1927-08-08,1,0,73,6
2443,1949-06-23,75,1,51,5
2444,1934-09-26,4,1,66,6
2445,1969-03-26,54,1,31,3
2447,1972-11-07,68,1,28,2
2448,1971-08-01,68,0,29,2
2449,1968-01-28,1,1,32,3
2450,1975-06-17,54,0,25,2
2451,1940-01-06,42,1,60,6
2452,1952-07-07,64,0,48,4
2453,1924-02-13,13,1,76,6
2454,1940-10-04,69,0,60,6
2455,1919-12-04,72,1,81,6
2456,1924-01-04,72,0,76,6
2457,1940-09-17,68,1,60,6
2458,1932-09-09,68,0,68,6
2459,1974-08-22,20,0,26,2
2460,1963-02-05,19,0,37,3
2461,1967-05-02,64,1,33,3
2462,1934-07-06,19,1,66,6
2463,1945-01-17,7,1,55,5
2464,1945-10-01,30,1,55,5
2465,1973-11-17,51,1,27,2
2467,1946-06-16,36,0,54,5
2468,1965-04-18,71,1,35,3
2469,1957-10-10,54,0,43,4
2470,1943-07-14,53,1,57,5
2471,1942-02-05,53,0,58,5
2472,1976-04-29,70,0,24,2
2473,1976-11-17,20,0,24,2
2474,1957-05-06,42,1,43,4
2475,1982-03-02,44,0,18,1
2476,1957-03-16,75,0,43,4
2477,1952-07-14,75,1,48,4
2478,1940-06-24,48,0,60,6
2479,1959-05-01,31,0,41,4
2480,1977-01-08,46,0,23,2
2481,1948-07-22,6,1,52,5
2482,1925-02-07,34,1,75,6
2483,1930-01-30,34,0,70,6
2484,1970-01-21,68,1,30,3
2485,1933-06-15,20,1,67,6
2486,1961-11-05,76,0,39,3
2487,1967-10-25,67,0,33,3
2488,1980-10-22,9,0,20,2
2489,1975-02-28,64,0,25,2
2490,1961-04-26,61,0,39,3
2491,1939-04-20,5,0,61,6
2492,1944-01-13,5,1,56,5
2493,1962-11-09,1,1,38,3
2494,1971-02-06,37,1,29,2
2495,1940-01-14,58,0,60,6
2496,1972-08-07,1,1,28,2
2497,1962-05-06,34,0,38,3
2498,1980-04-12,37,1,20,2
2499,1944-09-04,13,1,56,5
2500,1946-09-20,24,0,54,5
2501,1941-01-04,70,0,59,5
2502,1935-04-13,1,0,65,6
2503,1977-10-23,54,0,23,2
2504,1950-02-09,61,1,50,5
2505,1960-05-30,25,0,40,4
2506,1976-10-27,76,1,24,2
2507,1952-09-26,37,0,48,4
