account_id,district_id,frequency,date
3938,57,POPLATEK MESICNE,1993/11/17 0:00
1686,11,POPLATEK MESICNE,1993/11/18 0:00
10670,60,POPLATEK MESICNE,1993/11/18 0:00
3309,66,POPLATEK MESICNE,1993/11/20 0:00
3107,5,POPLATEK MESICNE,1993/11/20 0:00
8377,29,POPLATEK MESICNE,1993/11/20 0:00
345,5,POPLATEK MESICNE,1993/11/20 0:00
498,1,POPLATEK MESICNE,1993/11/21 0:00
3571,39,POPLATEK MESICNE,1993/11/21 0:00
5991,1,POPLATEK MESICNE,1993/11/21 0:00
1128,74,POPLATEK MESICNE,1993/11/21 0:00
10439,66,POPLATEK MESICNE,1993/11/21 0:00
1302,55,POPLATEK MESICNE,1993/11/21 0:00
10788,67,POPLATEK TYDNE,1993/11/22 0:00
4343,31,POPLATEK MESICNE,1993/11/22 0:00
2460,1,POPLATEK MESICNE,1993/11/22 0:00
1931,20,POPLATEK MESICNE,1993/11/23 0:00
2972,12,POPLATEK MESICNE,1993/11/23 0:00
1286,66,POPLATEK PO OBRATU,1993/11/23 0:00
1235,76,POPLATEK MESICNE,1993/11/23 0:00
4385,23,POPLATEK MESICNE,1993/11/23 0:00
7449,1,POPLATEK MESICNE,1993/11/24 0:00
545,54,POPLATEK MESICNE,1993/11/24 0:00
245,65,POPLATEK MESICNE,1993/11/25 0:00
688,74,POPLATEK MESICNE,1993/11/25 0:00
173,66,POPLATEK MESICNE,1993/11/26 0:00
10904,48,POPLATEK MESICNE,1993/11/26 0:00
7844,1,POPLATEK MESICNE,1993/11/26 0:00
6353,26,POPLATEK MESICNE,1993/11/26 0:00
604,12,POPLATEK MESICNE,1993/11/26 0:00
6806,1,POPLATEK MESICNE,1993/11/26 0:00
5927,15,POPLATEK MESICNE,1993/11/26 0:00
2419,24,POPLATEK MESICNE,1993/11/27 0:00
1288,11,POPLATEK MESICNE,1993/11/27 0:00
3003,18,POPLATEK MESICNE,1993/11/27 0:00
10131,1,POPLATEK MESICNE,1993/11/27 0:00
1952,70,POPLATEK MESICNE,1993/11/28 0:00
651,72,POPLATEK MESICNE,1993/11/28 0:00
2989,4,POPLATEK MESICNE,1993/11/28 0:00
1499,47,POPLATEK MESICNE,1993/11/28 0:00
426,1,POPLATEK MESICNE,1993/11/29 0:00
3570,44,POPLATEK MESICNE,1993/11/29 0:00
4237,18,POPLATEK MESICNE,1993/11/29 0:00
2739,59,POPLATEK MESICNE,1993/11/29 0:00
4526,63,POPLATEK MESICNE,1993/11/29 0:00
1621,75,POPLATEK MESICNE,1993/12/1 0:00
344,54,POPLATEK MESICNE,1993/12/1 0:00
1359,8,POPLATEK MESICNE,1993/12/2 0:00
290,56,POPLATEK MESICNE,1993/12/2 0:00
66,48,POPLATEK PO OBRATU,1993/12/3 0:00
1314,48,POPLATEK MESICNE,1993/12/3 0:00
3145,4,POPLATEK MESICNE,1993/12/3 0:00
1204,29,POPLATEK MESICNE,1993/12/3 0:00
437,43,POPLATEK MESICNE,1993/12/3 0:00
2063,1,POPLATEK MESICNE,1993/12/4 0:00
3087,15,POPLATEK MESICNE,1993/12/4 0:00
2588,5,POPLATEK MESICNE,1993/12/4 0:00
956,74,POPLATEK MESICNE,1993/12/5 0:00
597,41,POPLATEK MESICNE,1993/12/5 0:00
3129,5,POPLATEK MESICNE,1993/12/5 0:00
884,2,POPLATEK MESICNE,1993/12/7 0:00
4264,28,POPLATEK MESICNE,1993/12/7 0:00
3223,1,POPLATEK MESICNE,1993/12/7 0:00
737,34,POPLATEK MESICNE,1993/12/8 0:00
2306,38,POPLATEK MESICNE,1993/12/8 0:00
1673,53,POPLATEK MESICNE,1993/12/8 0:00
10663,11,POPLATEK MESICNE,1993/12/8 0:00
3345,22,POPLATEK MESICNE,1993/12/8 0:00
1970,8,POPLATEK MESICNE,1993/12/8 0:00
2504,16,POPLATEK MESICNE,1993/12/9 0:00
358,12,POPLATEK MESICNE,1993/12/9 0:00
2980,66,POPLATEK MESICNE,1993/12/9 0:00
3918,53,POPLATEK MESICNE,1993/12/9 0:00
1680,59,POPLATEK MESICNE,1993/12/10 0:00
3039,1,POPLATEK MESICNE,1993/12/10 0:00
3380,64,POPLATEK MESICNE,1993/12/10 0:00
2128,22,POPLATEK MESICNE,1993/12/10 0:00
903,47,POPLATEK MESICNE,1993/12/10 0:00
1762,28,POPLATEK MESICNE,1993/12/11 0:00
61,70,POPLATEK MESICNE,1993/12/11 0:00
391,36,POPLATEK MESICNE,1993/12/11 0:00
2305,1,POPLATEK MESICNE,1993/12/11 0:00
1588,67,POPLATEK MESICNE,1993/12/11 0:00
183,43,POPLATEK MESICNE,1993/12/12 0:00
365,74,POPLATEK MESICNE,1993/12/12 0:00
2476,32,POPLATEK MESICNE,1993/12/12 0:00
347,65,POPLATEK MESICNE,1993/12/13 0:00
1877,76,POPLATEK MESICNE,1993/12/13 0:00
3196,1,POPLATEK MESICNE,1993/12/13 0:00
2928,55,POPLATEK MESICNE,1993/12/14 0:00
1225,4,POPLATEK MESICNE,1993/12/14 0:00
3825,7,POPLATEK MESICNE,1993/12/14 0:00
180,55,POPLATEK TYDNE,1993/12/14 0:00
2813,24,POPLATEK MESICNE,1993/12/15 0:00
1605,72,POPLATEK MESICNE,1993/12/16 0:00
1792,7,POPLATEK MESICNE,1993/12/16 0:00
1604,54,POPLATEK MESICNE,1993/12/16 0:00
883,1,POPLATEK MESICNE,1993/12/17 0:00
441,27,POPLATEK TYDNE,1993/12/17 0:00
3429,73,POPLATEK MESICNE,1993/12/17 0:00
4514,69,POPLATEK MESICNE,1993/12/18 0:00
1088,32,POPLATEK MESICNE,1993/12/19 0:00
3094,56,POPLATEK MESICNE,1993/12/20 0:00
1768,15,POPLATEK MESICNE,1993/12/20 0:00
2768,73,POPLATEK MESICNE,1993/12/20 0:00
2257,57,POPLATEK MESICNE,1993/12/21 0:00
1882,1,POPLATEK MESICNE,1993/12/21 0:00
719,30,POPLATEK MESICNE,1993/12/21 0:00
5092,74,POPLATEK MESICNE,1993/12/21 0:00
3292,1,POPLATEK MESICNE,1993/12/21 0:00
3604,75,POPLATEK MESICNE,1993/12/22 0:00
2733,76,POPLATEK MESICNE,1993/12/22 0:00
3669,76,POPLATEK MESICNE,1993/12/22 0:00
1940,52,POPLATEK MESICNE,1993/12/22 0:00
3056,55,POPLATEK MESICNE,1993/12/22 0:00
1419,33,POPLATEK MESICNE,1993/12/22 0:00
2971,76,POPLATEK TYDNE,1993/12/23 0:00
1959,62,POPLATEK MESICNE,1993/12/24 0:00
3164,33,POPLATEK MESICNE,1993/12/24 0:00
3197,1,POPLATEK MESICNE,1993/12/25 0:00
2770,42,POPLATEK MESICNE,1993/12/25 0:00
7944,59,POPLATEK MESICNE,1993/12/27 0:00
1080,55,POPLATEK MESICNE,1993/12/27 0:00
6148,74,POPLATEK MESICNE,1993/12/27 0:00
2010,1,POPLATEK MESICNE,1993/12/27 0:00
3135,72,POPLATEK MESICNE,1993/12/27 0:00
1098,47,POPLATEK MESICNE,1993/12/28 0:00
100,41,POPLATEK MESICNE,1993/12/28 0:00
2913,8,POPLATEK MESICNE,1993/12/28 0:00
1153,35,POPLATEK MESICNE,1993/12/29 0:00
1635,19,POPLATEK MESICNE,1993/12/29 0:00
2842,14,POPLATEK MESICNE,1993/12/29 0:00
3759,1,POPLATEK MESICNE,1993/12/29 0:00
3594,29,POPLATEK MESICNE,1993/12/30 0:00
2778,38,POPLATEK MESICNE,1993/12/30 0:00
2161,15,POPLATEK TYDNE,1993/12/30 0:00
2789,14,POPLATEK MESICNE,1994/1/1 0:00
1552,18,POPLATEK MESICNE,1994/1/2 0:00
628,72,POPLATEK MESICNE,1994/1/3 0:00
1458,29,POPLATEK MESICNE,1994/1/3 0:00
2673,34,POPLATEK MESICNE,1994/1/4 0:00
1788,1,POPLATEK MESICNE,1994/1/4 0:00
1193,29,POPLATEK MESICNE,1994/1/5 0:00
969,19,POPLATEK MESICNE,1994/1/8 0:00
1512,1,POPLATEK MESICNE,1994/1/8 0:00
3997,62,POPLATEK MESICNE,1994/1/13 0:00
2179,1,POPLATEK TYDNE,1994/1/14 0:00
1164,35,POPLATEK MESICNE,1994/1/14 0:00
4774,66,POPLATEK MESICNE,1994/1/14 0:00
4413,74,POPLATEK TYDNE,1994/1/15 0:00
1824,52,POPLATEK MESICNE,1994/1/17 0:00
1231,7,POPLATEK MESICNE,1994/1/18 0:00
2664,58,POPLATEK MESICNE,1994/1/20 0:00
1627,1,POPLATEK MESICNE,1994/1/20 0:00
9104,10,POPLATEK MESICNE,1994/1/21 0:00
2326,70,POPLATEK MESICNE,1994/1/24 0:00
4356,47,POPLATEK MESICNE,1994/1/26 0:00
3667,55,POPLATEK MESICNE,1994/1/26 0:00
742,77,POPLATEK MESICNE,1994/1/28 0:00
2538,42,POPLATEK MESICNE,1994/1/30 0:00
127,29,POPLATEK MESICNE,1994/2/2 0:00
726,76,POPLATEK MESICNE,1994/2/3 0:00
4907,42,POPLATEK MESICNE,1994/2/6 0:00
2628,64,POPLATEK PO OBRATU,1994/2/6 0:00
3898,70,POPLATEK MESICNE,1994/2/7 0:00
6472,61,POPLATEK MESICNE,1994/2/8 0:00
1770,65,POPLATEK MESICNE,1994/2/8 0:00
2472,60,POPLATEK MESICNE,1994/2/8 0:00
1159,49,POPLATEK MESICNE,1994/2/9 0:00
4418,66,POPLATEK MESICNE,1994/2/9 0:00
1470,19,POPLATEK MESICNE,1994/2/10 0:00
1813,47,POPLATEK MESICNE,1994/2/11 0:00
4416,14,POPLATEK MESICNE,1994/2/12 0:00
2315,75,POPLATEK MESICNE,1994/2/13 0:00
3876,69,POPLATEK MESICNE,1994/2/13 0:00
4329,1,POPLATEK MESICNE,1994/2/17 0:00
3184,1,POPLATEK MESICNE,1994/2/18 0:00
370,25,POPLATEK MESICNE,1994/2/18 0:00
1317,56,POPLATEK MESICNE,1994/2/18 0:00
2675,1,POPLATEK MESICNE,1994/2/19 0:00
3840,76,POPLATEK MESICNE,1994/2/19 0:00
4009,56,POPLATEK MESICNE,1994/2/20 0:00
3886,1,POPLATEK MESICNE,1994/2/20 0:00
3445,1,POPLATEK MESICNE,1994/2/22 0:00
2482,1,POPLATEK MESICNE,1994/2/23 0:00
2361,28,POPLATEK MESICNE,1994/2/25 0:00
974,29,POPLATEK MESICNE,1994/2/25 0:00
2959,8,POPLATEK MESICNE,1994/2/25 0:00
1880,76,POPLATEK MESICNE,1994/2/25 0:00
3355,70,POPLATEK MESICNE,1994/2/26 0:00
2501,30,POPLATEK MESICNE,1994/2/26 0:00
1073,73,POPLATEK MESICNE,1994/2/27 0:00
8558,1,POPLATEK PO OBRATU,1994/2/27 0:00
3101,1,POPLATEK MESICNE,1994/2/27 0:00
2568,17,POPLATEK MESICNE,1994/3/2 0:00
1169,49,POPLATEK PO OBRATU,1994/3/2 0:00
3684,23,POPLATEK MESICNE,1994/3/4 0:00
1406,50,POPLATEK MESICNE,1994/3/4 0:00
71,1,POPLATEK MESICNE,1994/3/5 0:00
3528,10,POPLATEK MESICNE,1994/3/5 0:00
3405,36,POPLATEK MESICNE,1994/3/7 0:00
6118,1,POPLATEK TYDNE,1994/3/7 0:00
2382,59,POPLATEK MESICNE,1994/3/8 0:00
1570,1,POPLATEK MESICNE,1994/3/12 0:00
1511,51,POPLATEK PO OBRATU,1994/3/13 0:00
1237,9,POPLATEK MESICNE,1994/3/13 0:00
3307,30,POPLATEK MESICNE,1994/3/13 0:00
3378,55,POPLATEK MESICNE,1994/3/14 0:00
989,19,POPLATEK MESICNE,1994/3/14 0:00
3253,71,POPLATEK PO OBRATU,1994/3/15 0:00
1626,3,POPLATEK MESICNE,1994/3/15 0:00
289,1,POPLATEK MESICNE,1994/3/17 0:00
1987,54,POPLATEK MESICNE,1994/3/17 0:00
817,5,POPLATEK MESICNE,1994/3/18 0:00
2228,34,POPLATEK MESICNE,1994/3/19 0:00
904,1,POPLATEK MESICNE,1994/3/20 0:00
3824,41,POPLATEK MESICNE,1994/3/20 0:00
3599,63,POPLATEK MESICNE,1994/3/20 0:00
22,1,POPLATEK MESICNE,1994/3/23 0:00
470,64,POPLATEK MESICNE,1994/3/23 0:00
1273,37,POPLATEK MESICNE,1994/3/25 0:00
237,50,POPLATEK MESICNE,1994/3/25 0:00
59,43,POPLATEK MESICNE,1994/3/27 0:00
572,32,POPLATEK MESICNE,1994/3/27 0:00
1269,52,POPLATEK MESICNE,1994/3/28 0:00
855,1,POPLATEK MESICNE,1994/3/28 0:00
3183,45,POPLATEK MESICNE,1994/4/1 0:00
1969,5,POPLATEK MESICNE,1994/4/2 0:00
2799,54,POPLATEK TYDNE,1994/4/3 0:00
1042,43,POPLATEK MESICNE,1994/4/3 0:00
1158,50,POPLATEK MESICNE,1994/4/3 0:00
2713,26,POPLATEK MESICNE,1994/4/3 0:00
740,28,POPLATEK MESICNE,1994/4/4 0:00
493,26,POPLATEK MESICNE,1994/4/5 0:00
2067,76,POPLATEK MESICNE,1994/4/7 0:00
3804,7,POPLATEK MESICNE,1994/4/7 0:00
4259,66,POPLATEK MESICNE,1994/4/8 0:00
2886,1,POPLATEK MESICNE,1994/4/8 0:00
761,43,POPLATEK MESICNE,1994/4/9 0:00
1918,24,POPLATEK MESICNE,1994/4/10 0:00
3036,10,POPLATEK MESICNE,1994/4/10 0:00
3259,1,POPLATEK MESICNE,1994/4/11 0:00
4408,71,POPLATEK TYDNE,1994/4/11 0:00
2009,17,POPLATEK MESICNE,1994/4/14 0:00
1194,1,POPLATEK MESICNE,1994/4/15 0:00
3718,63,POPLATEK MESICNE,1994/4/16 0:00
3201,4,POPLATEK MESICNE,1994/4/17 0:00
460,1,POPLATEK MESICNE,1994/4/18 0:00
784,59,POPLATEK MESICNE,1994/4/19 0:00
3714,2,POPLATEK TYDNE,1994/4/21 0:00
2154,63,POPLATEK MESICNE,1994/4/21 0:00
1256,38,POPLATEK MESICNE,1994/4/21 0:00
1353,51,POPLATEK MESICNE,1994/4/21 0:00
1820,10,POPLATEK MESICNE,1994/4/22 0:00
2494,74,POPLATEK MESICNE,1994/4/23 0:00
2399,1,POPLATEK MESICNE,1994/4/26 0:00
343,18,POPLATEK MESICNE,1994/4/26 0:00
575,38,POPLATEK MESICNE,1994/4/26 0:00
900,48,POPLATEK MESICNE,1994/4/26 0:00
1467,37,POPLATEK MESICNE,1994/4/27 0:00
31,68,POPLATEK MESICNE,1994/4/27 0:00
1375,19,POPLATEK MESICNE,1994/4/27 0:00
1371,1,POPLATEK MESICNE,1994/4/27 0:00
844,53,POPLATEK MESICNE,1994/4/28 0:00
908,62,POPLATEK MESICNE,1994/4/29 0:00
3134,48,POPLATEK MESICNE,1994/4/29 0:00
2092,1,POPLATEK MESICNE,1994/4/29 0:00
3747,1,POPLATEK MESICNE,1994/5/1 0:00
277,32,POPLATEK PO OBRATU,1994/5/1 0:00
3595,30,POPLATEK MESICNE,1994/5/1 0:00
2511,40,POPLATEK MESICNE,1994/5/1 0:00
1388,29,POPLATEK MESICNE,1994/5/2 0:00
4245,52,POPLATEK MESICNE,1994/5/2 0:00
3838,3,POPLATEK MESICNE,1994/5/2 0:00
543,64,POPLATEK MESICNE,1994/5/3 0:00
3653,31,POPLATEK MESICNE,1994/5/3 0:00
524,61,POPLATEK MESICNE,1994/5/3 0:00
82,26,POPLATEK MESICNE,1994/5/3 0:00
3912,2,POPLATEK MESICNE,1994/5/4 0:00
1949,41,POPLATEK MESICNE,1994/5/4 0:00
1865,1,POPLATEK MESICNE,1994/5/4 0:00
451,11,POPLATEK MESICNE,1994/5/5 0:00
50,1,POPLATEK MESICNE,1994/5/6 0:00
1184,14,POPLATEK MESICNE,1994/5/6 0:00
363,1,POPLATEK MESICNE,1994/5/6 0:00
2454,8,POPLATEK MESICNE,1994/5/7 0:00
2847,75,POPLATEK MESICNE,1994/5/8 0:00
2740,14,POPLATEK MESICNE,1994/5/8 0:00
1871,48,POPLATEK MESICNE,1994/5/10 0:00
8405,20,POPLATEK MESICNE,1994/5/10 0:00
266,47,POPLATEK MESICNE,1994/5/11 0:00
1879,10,POPLATEK MESICNE,1994/5/13 0:00
2259,64,POPLATEK MESICNE,1994/5/14 0:00
609,63,POPLATEK MESICNE,1994/5/15 0:00
9750,74,POPLATEK MESICNE,1994/5/16 0:00
2375,29,POPLATEK MESICNE,1994/5/16 0:00
216,38,POPLATEK MESICNE,1994/5/16 0:00
56,50,POPLATEK MESICNE,1994/5/16 0:00
7824,60,POPLATEK MESICNE,1994/5/17 0:00
649,69,POPLATEK TYDNE,1994/5/17 0:00
2996,54,POPLATEK MESICNE,1994/5/17 0:00
1509,51,POPLATEK MESICNE,1994/5/19 0:00
2170,1,POPLATEK PO OBRATU,1994/5/19 0:00
2001,75,POPLATEK MESICNE,1994/5/19 0:00
2903,38,POPLATEK MESICNE,1994/5/19 0:00
3717,56,POPLATEK MESICNE,1994/5/20 0:00
4195,67,POPLATEK MESICNE,1994/5/21 0:00
2496,51,POPLATEK MESICNE,1994/5/21 0:00
9583,31,POPLATEK TYDNE,1994/5/22 0:00
3636,21,POPLATEK MESICNE,1994/5/22 0:00
1826,5,POPLATEK MESICNE,1994/5/22 0:00
2227,31,POPLATEK TYDNE,1994/5/22 0:00
2749,1,POPLATEK MESICNE,1994/5/23 0:00
535,35,POPLATEK MESICNE,1994/5/24 0:00
4066,72,POPLATEK MESICNE,1994/5/24 0:00
2662,71,POPLATEK MESICNE,1994/5/24 0:00
1053,57,POPLATEK MESICNE,1994/5/25 0:00
11333,8,POPLATEK MESICNE,1994/5/26 0:00
1838,68,POPLATEK MESICNE,1994/5/26 0:00
3037,44,POPLATEK MESICNE,1994/5/26 0:00
3372,23,POPLATEK MESICNE,1994/5/26 0:00
985,32,POPLATEK MESICNE,1994/5/29 0:00
6924,74,POPLATEK MESICNE,1994/6/1 0:00
3484,22,POPLATEK MESICNE,1994/6/1 0:00
700,20,POPLATEK MESICNE,1994/6/1 0:00
3289,1,POPLATEK MESICNE,1994/6/2 0:00
2638,5,POPLATEK MESICNE,1994/6/2 0:00
8316,70,POPLATEK MESICNE,1994/6/4 0:00
1634,77,POPLATEK MESICNE,1994/6/4 0:00
4825,15,POPLATEK MESICNE,1994/6/4 0:00
3650,8,POPLATEK MESICNE,1994/6/5 0:00
10942,44,POPLATEK TYDNE,1994/6/5 0:00
2922,16,POPLATEK MESICNE,1994/6/6 0:00
693,2,POPLATEK MESICNE,1994/6/6 0:00
2260,1,POPLATEK MESICNE,1994/6/7 0:00
538,70,POPLATEK MESICNE,1994/6/7 0:00
548,16,POPLATEK MESICNE,1994/6/7 0:00
941,8,POPLATEK MESICNE,1994/6/8 0:00
2155,58,POPLATEK MESICNE,1994/6/8 0:00
4519,8,POPLATEK MESICNE,1994/6/8 0:00
3539,42,POPLATEK MESICNE,1994/6/8 0:00
6511,72,POPLATEK MESICNE,1994/6/10 0:00
2569,2,POPLATEK MESICNE,1994/6/10 0:00
43,36,POPLATEK MESICNE,1994/6/12 0:00
1047,46,POPLATEK MESICNE,1994/6/13 0:00
3479,22,POPLATEK MESICNE,1994/6/14 0:00
2868,1,POPLATEK MESICNE,1994/6/15 0:00
4328,72,POPLATEK MESICNE,1994/6/17 0:00
5628,61,POPLATEK MESICNE,1994/6/17 0:00
3160,22,POPLATEK MESICNE,1994/6/19 0:00
1856,26,POPLATEK MESICNE,1994/6/19 0:00
154,46,POPLATEK MESICNE,1994/6/21 0:00
3030,65,POPLATEK MESICNE,1994/6/22 0:00
1938,1,POPLATEK MESICNE,1994/6/25 0:00
1870,10,POPLATEK MESICNE,1994/6/25 0:00
3275,74,POPLATEK MESICNE,1994/6/29 0:00
8492,2,POPLATEK MESICNE,1994/6/29 0:00
10093,1,POPLATEK TYDNE,1994/7/1 0:00
3805,9,POPLATEK MESICNE,1994/7/2 0:00
200,17,POPLATEK MESICNE,1994/7/3 0:00
2471,6,POPLATEK MESICNE,1994/7/3 0:00
352,39,POPLATEK MESICNE,1994/7/4 0:00
1291,1,POPLATEK MESICNE,1994/7/4 0:00
161,28,POPLATEK MESICNE,1994/7/4 0:00
711,70,POPLATEK MESICNE,1994/7/6 0:00
964,26,POPLATEK MESICNE,1994/7/8 0:00
1012,65,POPLATEK MESICNE,1994/7/9 0:00
4276,43,POPLATEK MESICNE,1994/7/9 0:00
901,60,POPLATEK MESICNE,1994/7/10 0:00
7765,52,POPLATEK TYDNE,1994/7/10 0:00
90,1,POPLATEK MESICNE,1994/7/13 0:00
5574,13,POPLATEK TYDNE,1994/7/14 0:00
741,54,POPLATEK MESICNE,1994/7/14 0:00
2819,35,POPLATEK MESICNE,1994/7/16 0:00
478,58,POPLATEK MESICNE,1994/7/16 0:00
2615,68,POPLATEK MESICNE,1994/7/17 0:00
3503,1,POPLATEK MESICNE,1994/7/17 0:00
3921,18,POPLATEK MESICNE,1994/7/17 0:00
662,21,POPLATEK MESICNE,1994/7/18 0:00
2654,56,POPLATEK MESICNE,1994/7/21 0:00
9627,65,POPLATEK PO OBRATU,1994/7/22 0:00
2470,16,POPLATEK MESICNE,1994/7/23 0:00
427,8,POPLATEK MESICNE,1994/7/24 0:00
709,19,POPLATEK MESICNE,1994/7/25 0:00
629,31,POPLATEK MESICNE,1994/7/25 0:00
2606,1,POPLATEK MESICNE,1994/7/27 0:00
6738,62,POPLATEK MESICNE,1994/7/28 0:00
2912,74,POPLATEK MESICNE,1994/7/30 0:00
4995,20,POPLATEK TYDNE,1994/8/1 0:00
1022,33,POPLATEK TYDNE,1994/8/1 0:00
1797,24,POPLATEK MESICNE,1994/8/1 0:00
3497,76,POPLATEK MESICNE,1994/8/2 0:00
1848,1,POPLATEK MESICNE,1994/8/4 0:00
582,12,POPLATEK MESICNE,1994/8/5 0:00
3167,18,POPLATEK MESICNE,1994/8/8 0:00
1579,57,POPLATEK MESICNE,1994/8/9 0:00
610,74,POPLATEK MESICNE,1994/8/11 0:00
3536,24,POPLATEK MESICNE,1994/8/11 0:00
1017,14,POPLATEK MESICNE,1994/8/11 0:00
3017,75,POPLATEK MESICNE,1994/8/12 0:00
3112,38,POPLATEK MESICNE,1994/8/12 0:00
1360,71,POPLATEK MESICNE,1994/8/14 0:00
2747,1,POPLATEK MESICNE,1994/8/14 0:00
9192,1,POPLATEK MESICNE,1994/8/16 0:00
1398,62,POPLATEK MESICNE,1994/8/18 0:00
1246,58,POPLATEK MESICNE,1994/8/18 0:00
1592,38,POPLATEK MESICNE,1994/8/18 0:00
3728,10,POPLATEK MESICNE,1994/8/18 0:00
4131,5,POPLATEK MESICNE,1994/8/19 0:00
377,70,POPLATEK MESICNE,1994/8/19 0:00
1911,68,POPLATEK MESICNE,1994/8/21 0:00
635,21,POPLATEK MESICNE,1994/8/21 0:00
3625,3,POPLATEK MESICNE,1994/8/22 0:00
3425,70,POPLATEK MESICNE,1994/8/24 0:00
1327,65,POPLATEK MESICNE,1994/8/24 0:00
8776,64,POPLATEK MESICNE,1994/8/24 0:00
2798,70,POPLATEK MESICNE,1994/8/24 0:00
2401,16,POPLATEK MESICNE,1994/8/26 0:00
3612,70,POPLATEK MESICNE,1994/8/27 0:00
4580,9,POPLATEK MESICNE,1994/8/27 0:00
3226,65,POPLATEK MESICNE,1994/8/28 0:00
7523,63,POPLATEK MESICNE,1994/8/29 0:00
3533,74,POPLATEK MESICNE,1994/8/29 0:00
422,53,POPLATEK TYDNE,1994/8/29 0:00
3608,72,POPLATEK TYDNE,1994/8/30 0:00
1105,55,POPLATEK MESICNE,1994/9/1 0:00
2596,1,POPLATEK MESICNE,1994/9/2 0:00
9006,40,POPLATEK TYDNE,1994/9/2 0:00
3579,53,POPLATEK MESICNE,1994/9/2 0:00
710,25,POPLATEK MESICNE,1994/9/2 0:00
7546,43,POPLATEK MESICNE,1994/9/3 0:00
1766,28,POPLATEK MESICNE,1994/9/3 0:00
1292,3,POPLATEK MESICNE,1994/9/3 0:00
3797,64,POPLATEK MESICNE,1994/9/3 0:00
3478,30,POPLATEK MESICNE,1994/9/4 0:00
8899,1,POPLATEK TYDNE,1994/9/5 0:00
1975,19,POPLATEK MESICNE,1994/9/7 0:00
3049,61,POPLATEK MESICNE,1994/9/8 0:00
3730,17,POPLATEK MESICNE,1994/9/8 0:00
1714,72,POPLATEK MESICNE,1994/9/8 0:00
518,74,POPLATEK MESICNE,1994/9/9 0:00
6321,1,POPLATEK MESICNE,1994/9/10 0:00
3926,72,POPLATEK MESICNE,1994/9/11 0:00
1878,52,POPLATEK TYDNE,1994/9/13 0:00
3712,3,POPLATEK MESICNE,1994/9/13 0:00
2030,51,POPLATEK MESICNE,1994/9/13 0:00
3869,72,POPLATEK MESICNE,1994/9/13 0:00
1908,20,POPLATEK MESICNE,1994/9/13 0:00
3142,2,POPLATEK MESICNE,1994/9/14 0:00
1301,18,POPLATEK MESICNE,1994/9/15 0:00
3288,54,POPLATEK MESICNE,1994/9/15 0:00
318,36,POPLATEK MESICNE,1994/9/16 0:00
3336,51,POPLATEK MESICNE,1994/9/19 0:00
1653,1,POPLATEK MESICNE,1994/9/19 0:00
577,29,POPLATEK MESICNE,1994/9/20 0:00
2960,19,POPLATEK MESICNE,1994/9/20 0:00
2267,54,POPLATEK TYDNE,1994/9/20 0:00
1989,48,POPLATEK MESICNE,1994/9/21 0:00
1352,1,POPLATEK MESICNE,1994/9/23 0:00
851,15,POPLATEK MESICNE,1994/9/23 0:00
716,47,POPLATEK MESICNE,1994/9/25 0:00
3555,32,POPLATEK MESICNE,1994/9/26 0:00
6,51,POPLATEK MESICNE,1994/9/27 0:00
1828,1,POPLATEK MESICNE,1994/9/28 0:00
1333,21,POPLATEK MESICNE,1994/9/29 0:00
11359,61,POPLATEK MESICNE,1994/10/1 0:00
3457,54,POPLATEK MESICNE,1994/10/1 0:00
2627,76,POPLATEK MESICNE,1994/10/2 0:00
2025,19,POPLATEK MESICNE,1994/10/2 0:00
3975,20,POPLATEK MESICNE,1994/10/2 0:00
2905,74,POPLATEK MESICNE,1994/10/3 0:00
3827,1,POPLATEK MESICNE,1994/10/4 0:00
939,55,POPLATEK MESICNE,1994/10/4 0:00
1421,71,POPLATEK MESICNE,1994/10/5 0:00
1934,46,POPLATEK MESICNE,1994/10/5 0:00
3878,23,POPLATEK MESICNE,1994/10/7 0:00
2363,47,POPLATEK MESICNE,1994/10/7 0:00
1559,14,POPLATEK MESICNE,1994/10/8 0:00
2195,73,POPLATEK MESICNE,1994/10/8 0:00
1205,73,POPLATEK MESICNE,1994/10/8 0:00
2059,37,POPLATEK MESICNE,1994/10/8 0:00
2333,45,POPLATEK MESICNE,1994/10/8 0:00
3074,74,POPLATEK TYDNE,1994/10/8 0:00
2840,15,POPLATEK MESICNE,1994/10/9 0:00
2430,3,POPLATEK MESICNE,1994/10/9 0:00
2463,56,POPLATEK MESICNE,1994/10/11 0:00
3860,4,POPLATEK MESICNE,1994/10/11 0:00
2788,54,POPLATEK MESICNE,1994/10/12 0:00
8127,37,POPLATEK MESICNE,1994/10/13 0:00
596,31,POPLATEK MESICNE,1994/10/13 0:00
3622,53,POPLATEK MESICNE,1994/10/15 0:00
1312,23,POPLATEK MESICNE,1994/10/15 0:00
2742,23,POPLATEK MESICNE,1994/10/15 0:00
654,63,POPLATEK MESICNE,1994/10/16 0:00
4283,39,POPLATEK MESICNE,1994/10/16 0:00
2924,56,POPLATEK MESICNE,1994/10/16 0:00
3756,39,POPLATEK TYDNE,1994/10/17 0:00
2790,1,POPLATEK MESICNE,1994/10/18 0:00
67,16,POPLATEK MESICNE,1994/10/19 0:00
2949,1,POPLATEK MESICNE,1994/10/21 0:00
3849,75,POPLATEK MESICNE,1994/10/21 0:00
5422,66,POPLATEK MESICNE,1994/10/22 0:00
